"","eventid","iyear","imonth","iday","nkill","nwound","country_txt","gname","gsubname","gname2","gsubname2"
"1881",201510310027,2015,10,31,0,3,"Bangladesh","Al-Qaida in the Indian Subcontinent","Ansar al-Islam","Ansarullah Bangla Team",NA
"1882",201511210002,2015,11,21,0,0,"Mali","Al-Qaida in the Islamic Maghreb (AQIM)",NA,NA,NA
"1883",201511210003,2015,11,21,0,0,"Mali","Al-Qaida in the Islamic Maghreb (AQIM)",NA,NA,NA
"1884",201512020052,2015,12,2,12,NA,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1885",201512020053,2015,12,2,NA,NA,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1886",201512050014,2015,12,5,4,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1887",201512050015,2015,12,5,1,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1888",201512070050,2015,12,7,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1889",201512170054,2015,12,17,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1890",201512290024,2015,12,29,1,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1891",201512310010,2015,12,31,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1892",201601010023,2016,1,1,3,3,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1893",201601030046,2016,1,3,1,4,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1894",201601040056,2016,1,4,1,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)","Ansar Al-Sharia",NA,NA
"1895",201601060017,2016,1,6,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1896",201601080001,2016,1,8,NA,NA,"Mali","Al-Qaida in the Islamic Maghreb (AQIM)","Emirate of the Sahara",NA,NA
"1897",201601120012,2016,1,12,0,NA,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1898",201601140036,2016,1,14,1,0,"Pakistan","Al-Qaida in the Indian Subcontinent",NA,NA,NA
"1899",201601150001,2016,1,15,13,11,"Burkina Faso","Al-Qaida in the Islamic Maghreb (AQIM)","Al-Mourabitoun",NA,NA
"1900",201601150002,2016,1,15,10,11,"Burkina Faso","Al-Qaida in the Islamic Maghreb (AQIM)","Al-Mourabitoun",NA,NA
"1901",201601150003,2016,1,15,NA,NA,"Burkina Faso","Al-Qaida in the Islamic Maghreb (AQIM)","Emirate of the Sahara",NA,NA
"1902",201601160001,2016,1,16,11,11,"Burkina Faso","Al-Qaida in the Islamic Maghreb (AQIM)","Al-Mourabitoun",NA,NA
"1903",201601170009,2016,1,17,7,12,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)","Adan Abyan Islamic Army (AAIA)","Adan-Abyan Province of the Islamic State",NA
"1904",201601180035,2016,1,18,1,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1905",201601210018,2016,1,21,4,4,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1906",201601210020,2016,1,21,4,NA,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1907",201601240007,2016,1,24,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1908",201601250034,2016,1,26,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1909",201602010024,2016,2,1,1,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1910",201602050018,2016,2,5,0,1,"Mali","Al-Qaida in the Islamic Maghreb (AQIM)",NA,NA,NA
"1911",201602050019,2016,2,5,0,0,"Mali","Al-Qaida in the Islamic Maghreb (AQIM)",NA,NA,NA
"1912",201602060065,2016,2,6,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1913",201602060066,2016,2,6,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1914",201602070002,2016,2,7,0,0,"Pakistan","Al-Qaida in the Indian Subcontinent",NA,NA,NA
"1915",201602110015,2016,2,11,3,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1916",201602120077,2016,2,12,3,3,"Mali","Al-Qaida in the Islamic Maghreb (AQIM)",NA,NA,NA
"1917",201602120081,2016,2,12,5,3,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1918",201602140012,2016,2,14,3,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,"Lahij Province of the Islamic State",NA
"1919",201602160022,2016,2,16,4,4,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1920",201602180059,2016,2,18,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1921",201602200020,2016,2,20,3,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1922",201602220033,2016,2,22,2,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1923",201602240008,2016,2,22,NA,NA,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1924",201602240010,2016,2,24,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1925",201602270058,2016,2,27,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1926",201602290001,2016,2,29,NA,NA,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1927",201602290002,2016,2,29,5,5,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1928",201603050013,2016,3,5,2,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1929",201603080066,2016,3,8,NA,NA,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1930",201603120060,2016,3,12,17,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1931",201603130002,2016,3,13,22,33,"Ivory Coast","Al-Qaida in the Islamic Maghreb (AQIM)","Al-Mourabitoun",NA,NA
"1932",201603130025,2016,3,13,0,0,"Pakistan","Al-Qaida in the Indian Subcontinent",NA,NA,NA
"1933",201603130026,2016,3,13,0,0,"Pakistan","Al-Qaida in the Indian Subcontinent",NA,NA,NA
"1934",201603160023,2016,3,16,3,NA,"Niger","Al-Qaida in the Islamic Maghreb (AQIM)",NA,NA,NA
"1935",201603170026,2016,3,17,3,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1936",201603180014,2016,3,18,0,0,"Algeria","Al-Qaida in the Islamic Maghreb (AQIM)","Al-Mourabitoun",NA,NA
"1937",201603210015,2016,3,21,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1938",201603210017,2016,3,21,1,0,"Mali","Al-Qaida in the Islamic Maghreb (AQIM)",NA,NA,NA
"1939",201604060027,2016,4,6,1,0,"Bangladesh","Al-Qaida in the Indian Subcontinent","Ansar al-Islam","Ansarullah Bangla Team",NA
"1940",201604090023,2016,4,9,19,17,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)","Ansar Al-Sharia",NA,NA
"1941",201604240053,2016,4,24,7,14,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1942",201604250004,2016,4,25,2,2,"Bangladesh","Al-Qaida in the Indian Subcontinent","Ansar al-Islam","Ansarullah Bangla Team",NA
"1943",201604260010,2016,4,26,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1944",201604260011,2016,4,26,NA,3,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1945",201604260012,2016,4,26,NA,2,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1946",201604280020,2016,4,28,1,2,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1947",201605010008,2016,5,1,4,8,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1948",201605110027,2016,5,11,9,15,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1949",201605290001,2016,5,29,1,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1950",201605310013,2016,5,31,1,12,"Mali","Al-Qaida in the Islamic Maghreb (AQIM)","Al-Mourabitoun",NA,NA
"1951",201605310014,2016,5,31,1,2,"Mali","Al-Qaida in the Islamic Maghreb (AQIM)","Al-Mourabitoun",NA,NA
"1952",201606020024,2016,6,2,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1953",201606200001,2016,6,20,0,1,"Pakistan","Al-Qaida in the Indian Subcontinent",NA,NA,NA
"1954",201606210017,2016,6,21,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1955",201606220016,2016,6,22,1,1,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1956",201606300037,2016,6,30,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1957",201607010037,2016,7,1,2,1,"Mali","Al-Qaida in the Islamic Maghreb (AQIM)","Victory Battalion",NA,NA
"1958",201607060013,2016,7,6,16,10,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1959",201607090019,2016,7,9,2,0,"Mali","Al-Qaida in the Islamic Maghreb (AQIM)",NA,"Ansar al-Dine (Mali)",NA
"1960",201607150025,2016,7,15,1,3,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1961",201607180021,2016,7,18,4,8,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1962",201607180022,2016,7,18,3,7,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1963",201607210042,2016,7,21,1,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1964",201607240014,2016,7,24,3,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1965",201607250024,2016,7,25,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1966",201607260015,2016,7,25,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1967",201607290023,2016,7,29,0,20,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1968",201607310062,2016,7,31,1,0,"Mali","Al-Qaida in the Islamic Maghreb (AQIM)","Emirate of the Sahara",NA,NA
"1969",201608020042,2016,8,2,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1970",201608020043,2016,8,2,7,10,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1971",201608040048,2016,8,4,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1972",201608040049,2016,8,4,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1973",201608070004,2016,8,7,1,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1974",201608070005,2016,8,7,11,18,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1975",201608150030,2016,8,15,4,4,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1976",201608180022,2016,8,18,4,6,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1977",201608260022,2016,8,26,NA,NA,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1978",201609110001,2016,9,11,7,15,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1979",201609110010,2016,9,11,NA,NA,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1980",201609140002,2016,9,14,1,2,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1981",201609140003,2016,9,14,2,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1982",201609180010,2016,9,18,2,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,"Adan-Abyan Province of the Islamic State",NA
"1983",201609190002,2016,9,19,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1984",201609190003,2016,9,19,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1985",201609190005,2016,9,19,0,0,"Libya","Al-Qaida in the Islamic Maghreb (AQIM)","Al-Mourabitoun","Islamic State in the Greater Sahara (ISGS)",NA
"1986",201609210001,2016,9,21,1,1,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1987",201609210026,2016,9,21,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1988",201609250013,2016,9,25,2,1,"Mali","Al-Qaida in the Islamic Maghreb (AQIM)",NA,NA,NA
"1989",201609270002,2016,9,27,1,NA,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1990",201610090036,2016,10,9,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1991",201610200016,2016,10,20,5,3,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1992",201610200044,2016,10,20,NA,NA,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)","Ansar Al-Sharia",NA,NA
"1993",201610260051,2016,10,26,1,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1994",201610270030,2016,10,27,0,2,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1995",201611030018,2016,11,3,4,NA,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1996",201611080020,2016,11,8,2,NA,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1997",201611080021,2016,11,8,1,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1998",201611150001,2016,11,15,0,1,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"1999",201611170032,2016,11,17,0,2,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2000",201611210015,2016,11,21,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2001",201611220012,2016,11,22,1,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2002",201611280014,2016,11,27,1,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2003",201611290009,2016,11,29,4,0,"Mali","Al-Qaida in the Islamic Maghreb (AQIM)","Al-Mourabitoun",NA,NA
"2004",201611290010,2016,11,29,0,0,"Mali","Al-Qaida in the Islamic Maghreb (AQIM)",NA,NA,NA
"2005",201612050024,2016,12,5,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2006",201612150074,2016,12,15,0,2,"Mali","Al-Qaida in the Islamic Maghreb (AQIM)",NA,NA,NA
"2007",201612180048,2016,12,18,NA,NA,"Mali","Al-Qaida in the Islamic Maghreb (AQIM)","Al-Furqan Battalion",NA,NA
"2008",201612240007,2016,12,24,NA,NA,"Mali","Al-Qaida in the Islamic Maghreb (AQIM)","Al-Mourabitoun",NA,NA
"2009",201612250022,2016,12,25,2,1,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2010",201612250023,2016,12,25,3,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2011",201701030001,2017,1,3,2,8,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2012",201701040029,2017,1,4,1,2,"Pakistan","Al-Qaida in the Indian Subcontinent",NA,"Lashkar-e-Jhangvi",NA
"2013",201701060020,2017,1,6,0,1,"Pakistan","Al-Qaida in the Indian Subcontinent",NA,"Lashkar-e-Jhangvi",NA
"2014",201701060035,2017,1,6,1,1,"Pakistan","Al-Qaida in the Indian Subcontinent",NA,"Lashkar-e-Jhangvi",NA
"2015",201701120021,2017,1,11,1,5,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,"Adan-Abyan Province of the Islamic State",NA
"2016",201701150047,2017,1,15,4,3,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2017",201701180001,2017,1,18,82,115,"Mali","Al-Qaida in the Islamic Maghreb (AQIM)",NA,NA,NA
"2018",201701290012,2017,1,28,4,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2019",201701300024,2017,1,30,1,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2020",201702020035,2017,2,2,6,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2021",201702030040,2017,2,3,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2022",201702030041,2017,2,2,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2023",201702040032,2017,2,4,23,10,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2024",201702060010,2017,2,5,1,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2025",201702160045,2017,2,16,4,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2026",201702230007,2017,2,23,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2027",201702240007,2017,2,24,6,11,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2028",201703050006,2017,3,5,6,NA,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)","Ansar Al-Sharia",NA,NA
"2029",201703050007,2017,3,5,5,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2030",201703190038,2017,3,19,NA,1,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2031",201703230008,2017,3,23,1,3,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2032",201703240022,2017,3,24,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2033",201703270002,2017,3,27,20,4,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)","Ansar Al-Sharia",NA,NA
"2034",201704090008,2017,4,9,0,1,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2035",201704130024,2017,4,13,1,1,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2036",201704290032,2017,4,29,1,8,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2037",201705110006,2017,5,10,4,9,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)","Ansar Al-Sharia",NA,NA
"2038",201706070015,2017,6,7,2,2,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2039",201706120014,2017,6,12,12,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2040",201706280036,2017,6,28,3,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2041",201706280037,2017,6,28,NA,NA,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2042",201707130046,2017,7,13,3,5,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2043",201707160013,2017,7,16,5,3,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2044",201707170012,2017,7,17,9,5,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2045",201707260027,2017,7,25,3,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2046",201707290024,2017,7,29,1,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)","Ansar Al-Sharia",NA,NA
"2047",201708010004,2017,8,1,3,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2048",201708020014,2017,8,2,6,8,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)","Ansar Al-Sharia",NA,NA
"2049",201708020053,2017,8,2,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2050",201708070016,2017,8,7,0,NA,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2051",201708080005,2017,8,8,4,5,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2052",201708140016,2017,8,14,9,4,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2053",201708140017,2017,8,14,1,1,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2054",201708200016,2017,8,17,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)","Ansar Al-Sharia",NA,NA
"2055",201708230028,2017,8,23,1,2,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2056",201709060011,2017,9,5,1,1,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2057",201709180007,2017,9,18,3,5,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2058",201709180009,2017,9,18,2,1,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2059",201710020010,2017,10,2,0,1,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2060",201710030018,2017,10,3,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2061",201710050005,2017,10,5,1,10,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2062",201710060003,2017,10,6,5,2,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2063",201710230018,2017,10,23,9,10,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2064",201711100014,2017,11,10,0,2,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2065",201711220018,2017,11,22,1,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2066",201711280015,2017,11,28,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)","Ansar Al-Sharia",NA,NA
"2067",201711300007,2017,11,30,5,1,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2068",201801100011,2018,1,10,4,NA,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)","Ansar Al-Sharia",NA,NA
"2069",201801100012,2018,1,10,4,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2070",201801300016,2018,1,30,13,NA,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)","Ansar Al-Sharia",NA,NA
"2071",201802040020,2018,2,4,5,NA,"Mali","Al-Qaida in the Islamic Maghreb (AQIM)",NA,"Islamic State in the Greater Sahara (ISGS)",NA
"2072",201802050022,2018,2,5,1,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2073",201802140017,2018,2,14,5,2,"Algeria","Al-Qaida in the Islamic Maghreb (AQIM)",NA,NA,NA
"2074",201802160012,2018,2,16,3,NA,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2075",201802170012,2018,2,17,6,NA,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2076",201802260007,2018,2,26,NA,NA,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2077",201803020019,2018,3,2,1,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2078",201803180005,2018,3,18,3,1,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2079",201803210017,2018,3,21,3,3,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2080",201803280004,2018,3,28,14,4,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2081",201806140009,2018,6,14,4,7,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2082",201806210012,2018,6,21,NA,NA,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2083",201806250010,2018,6,25,0,9,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2084",201808020033,2018,8,2,NA,NA,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2085",201808050016,2018,8,4,0,6,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2086",201808290010,2018,8,28,5,2,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2087",201809100006,2018,9,10,0,NA,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,"Adan-Abyan Province of the Islamic State",NA
"2088",201809210003,2018,9,21,2,NA,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2089",201810310005,2018,10,31,4,3,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2090",201811070011,2018,11,5,2,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2091",201811180007,2018,11,18,1,7,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)","Ansar Al-Sharia",NA,NA
"2092",201811230018,2018,11,23,4,3,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2093",201812210002,2018,12,21,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)","Ansar Al-Sharia",NA,NA
"2094",201812210003,2018,12,21,2,45,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2095",201901050021,2019,1,5,2,NA,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2096",201901080007,2019,1,8,2,12,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2097",201901120019,2019,1,11,NA,NA,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2098",201901270016,2019,1,27,0,2,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2099",201902130010,2019,2,13,3,3,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2100",201903240011,2019,3,24,0,0,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2101",201903240028,2019,3,24,0,1,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2102",201904020002,2019,4,2,4,NA,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2103",201905030009,2019,5,3,6,4,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
"2104",201905110021,2019,5,11,1,9,"Yemen","Al-Qaida in the Arabian Peninsula (AQAP)",NA,NA,NA
